Age,Area_Rural,Area_Suburban,Area_Urban,Bandwidth_GB_Year,Children,Churn_Yes,Contacts,Contract_Month_To_Month,Contract_One_Year,Contract_Two_Year,CourteousExchange,Deviceprotection_Yes,Email,EvidenceOfActiveListening,Gender_Female,Gender_Male,Gender_Nonbinary,Income,Internetservice_Dsl,Internetservice_Fiber_Optic,Internetservice_None,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Marital_Widowed,MonthlyCharge,Multiple_Yes,Onlinebackup_Yes,Onlinesecurity_Yes,Options,Outage_Sec_Perweek,Paperlessbilling_Yes,Paymentmethod_Bank_Transfer(Automatic),Paymentmethod_Credit_Card_(Automatic),Paymentmethod_Electronic_Check,Paymentmethod_Mailed_Check,Phone_Yes,Population,Port_Modem_Yes,Reliability,RespectfulResponse,Streamingmovies_Yes,Streamingtv_Yes,Tablet_Yes,Techie_Yes,Techsupport_Yes,Tenure,TimelyFixes,TimelyReplacements,TimelyResponse,Yearly_Equip_Failure
50,0,0,1,5218.637314,0,0,0,1,0,0,3,1,12,2,0,1,0,10560.99,0,0,1,0,0,0,1,0,117.4858,0,0,0,4,11.31448,1,0,0,0,1,1,1889,1,4,2,0,1,1,1,0,59.74092,2,2,3,0
26,0,1,0,6174.634632,2,0,2,0,0,1,4,0,11,3,1,0,0,5911.41,1,0,0,0,0,0,1,0,104.9643,0,0,0,4,8.274459,0,0,0,1,0,1,191,1,4,3,0,0,0,0,1,68.60052,2,3,2,0
49,0,0,1,5838.178564,1,0,1,1,0,0,4,0,9,3,1,0,0,27784.38,1,0,0,0,0,0,0,1,222.6326,1,0,1,5,11.03858,0,0,0,1,0,0,158,0,3,2,1,1,0,0,0,58.46636,3,4,4,2
63,0,1,0,5398.317847,0,0,4,1,0,0,2,0,16,2,1,0,0,28140.14,1,0,0,0,0,0,0,1,119.9568,0,0,1,4,8.485886,0,0,0,0,1,1,594,0,3,5,0,1,0,0,0,58.10315,2,4,4,0
52,0,0,1,4693.458553,1,0,0,0,1,0,3,1,10,2,1,0,0,15778.64,0,1,0,0,1,0,0,0,277.6513,1,1,1,3,8.079285,1,0,0,1,0,1,1333,0,3,3,1,1,0,1,0,47.47601,3,3,3,1
74,0,0,1,5328.929299,0,0,0,1,0,0,3,0,11,5,0,1,0,27100.67,0,0,1,1,0,0,0,0,149.989,1,0,1,3,12.30379,1,1,0,0,0,1,12768,1,4,3,1,0,0,0,0,61.30152,1,3,2,1
52,0,1,0,5637.867429,1,0,2,1,0,0,3,1,12,4,0,1,0,33727.33,0,0,1,0,0,1,0,0,210.1518,0,1,0,4,6.958049,1,0,1,0,0,1,29133,1,4,3,1,1,0,0,0,60.22359,3,3,4,0
43,0,1,0,6188.322388,4,0,1,0,1,0,3,0,9,4,1,0,0,92696.47,0,0,1,1,0,0,0,0,134.9801,1,1,0,5,6.630274,1,0,0,0,1,1,165,0,3,4,0,0,0,0,0,71.77038,4,3,5,1
55,1,0,0,5317.014241,1,0,2,1,0,0,3,1,13,4,0,1,0,30605.32,0,0,1,0,1,0,0,0,182.49,1,1,0,3,15.23751,0,0,1,0,0,1,42524,1,5,4,1,0,1,0,0,58.7517,3,4,4,0
45,1,0,0,5389.491157,0,0,2,0,1,0,3,0,7,3,1,0,0,46994.01,0,0,1,0,0,0,1,0,79.97886,0,0,0,5,13.48181,1,0,1,0,0,1,271,0,3,4,0,0,0,0,0,65.62921,3,3,3,1
85,1,0,0,5831.95427,9,0,1,0,0,1,2,0,18,4,0,1,0,25034.34,0,0,1,0,0,0,1,0,117.5015,0,1,1,5,6.075357,1,0,0,1,0,1,867,0,3,4,0,0,1,0,1,66.12646,3,4,4,0
47,1,0,0,6450.493796,1,0,0,0,0,1,5,1,12,3,0,1,0,9806.64,1,0,0,0,0,1,0,0,127.4738,0,1,0,4,9.346134,0,0,0,1,0,1,1349,0,4,5,0,0,0,1,0,70.04547,5,5,5,0
55,0,0,1,5880.656131,2,0,1,0,0,1,4,0,18,5,0,1,0,70150.34,1,0,0,0,1,0,0,0,107.482,0,0,1,4,9.823973,1,0,0,0,1,1,960,0,3,2,0,0,0,0,1,64.25103,3,3,3,0
49,0,0,1,5773.715899,2,0,0,1,0,0,2,0,11,4,0,1,0,28833.12,1,0,0,0,1,0,0,0,139.9512,0,0,0,4,7.720028,1,0,0,1,0,1,3271,0,3,4,1,0,0,1,1,61.67482,3,1,4,0
49,1,0,0,5543.326997,1,0,1,1,0,0,4,0,8,4,1,0,0,47512.7,1,0,0,1,0,0,0,0,139.9349,0,1,0,3,10.18517,0,0,1,0,0,1,2114,0,4,3,0,1,0,1,0,58.70772,4,4,3,0
60,0,1,0,6500.761531,3,0,2,1,0,0,5,1,11,4,0,1,0,73479.87,1,0,0,0,0,1,0,0,154.9755,0,1,1,3,12.79553,1,0,0,1,0,0,28577,0,3,5,0,1,0,0,0,67.55012,5,4,4,3
49,1,0,0,5954.978524,1,0,1,1,0,0,4,0,12,3,0,1,0,30403.75,0,1,0,0,1,0,0,0,162.4526,0,1,1,5,12.11743,0,1,0,0,0,1,422,0,3,2,0,1,1,1,0,67.28603,5,4,3,0
34,1,0,0,4415.844265,0,0,0,1,0,0,4,0,13,4,1,0,0,13728.71,0,0,1,0,0,1,0,0,117.472,0,0,0,2,7.893642,1,1,0,0,0,1,12300,1,4,4,0,1,0,0,1,50.86377,4,4,4,1
52,0,0,1,5674.466677,0,0,2,1,0,0,4,0,14,5,0,1,0,110391.6,0,1,0,1,0,0,0,0,179.9656,1,1,0,2,5.193206,0,1,0,0,0,1,756,1,4,4,0,0,0,0,1,66.30503,4,3,4,0
57,1,0,0,5861.769044,7,0,0,0,1,0,1,0,13,1,1,0,0,40281.89,1,0,0,0,1,0,0,0,245.1283,1,1,1,6,12.31332,1,0,1,0,0,1,921,1,2,3,1,1,0,0,0,55.67304,3,3,4,1
77,0,0,1,5473.599849,0,0,1,0,0,1,4,1,10,5,0,1,0,87747.16,1,0,0,1,0,0,0,0,129.9915,0,1,1,3,10.30752,0,0,0,0,1,1,18448,0,4,4,0,0,0,0,0,58.7814,5,5,4,0
31,0,1,0,4911.905543,1,0,3,0,1,0,5,0,15,5,1,0,0,6193.94,0,1,0,0,0,1,0,0,137.4686,0,1,1,2,9.843695,1,0,0,0,1,0,329,0,4,5,0,0,0,0,0,56.79978,4,4,4,0
40,1,0,0,4543.825133,0,0,2,1,0,0,4,1,14,3,0,1,0,40204.1,0,1,0,1,0,0,0,0,172.4579,0,1,0,4,12.12353,0,1,0,0,0,0,1063,1,4,2,0,1,0,0,0,49.95803,3,3,2,0
70,0,0,1,4552.057718,2,0,1,1,0,0,4,1,9,3,1,0,0,27301.4,1,0,0,0,1,0,0,0,174.9768,1,0,0,3,16.1298,1,1,0,0,0,1,15663,0,3,1,0,1,0,0,1,46.25154,2,1,2,0
52,1,0,0,5465.207911,0,0,2,0,0,1,3,0,10,2,0,1,0,42433.77,0,1,0,0,0,0,0,1,182.4653,1,0,1,5,9.420146,1,0,1,0,0,0,28577,0,2,3,1,0,0,0,0,62.08441,4,4,4,0
62,0,0,1,4985.725486,0,0,0,0,0,1,4,0,13,1,0,1,0,17440.08,1,0,0,0,0,1,0,0,222.6326,1,0,1,4,7.934951,1,0,1,0,0,1,23980,0,3,4,1,1,1,0,0,48.38433,4,2,3,0
66,1,0,0,6512.990012,0,0,2,1,0,0,4,0,10,3,1,0,0,6096.89,1,0,0,0,0,0,0,1,172.4404,1,1,0,4,7.744646,1,0,0,0,1,1,8081,0,4,4,0,1,0,0,0,70.71967,3,4,3,0
57,1,0,0,5389.076144,2,0,1,0,0,1,4,0,12,4,1,0,0,42090.01,0,0,1,0,0,0,0,1,114.9658,0,0,0,3,10.70759,1,0,0,1,0,1,1118,1,3,5,1,0,0,0,0,63.4041,5,4,5,0
73,0,1,0,5680.973666,3,0,4,1,0,0,3,0,15,4,0,1,0,23446.13,0,1,0,0,0,1,0,0,112.4551,0,0,0,4,11.26135,0,1,0,0,0,1,11323,1,3,5,0,0,0,0,0,68.17558,3,5,4,0
86,0,0,1,4531.562513,10,0,0,1,0,0,2,0,10,3,1,0,0,10803.89,0,0,1,0,1,0,0,0,127.4586,0,1,0,4,10.47394,0,0,0,1,0,1,6161,1,4,3,0,1,0,0,0,49.50534,3,3,4,1
69,0,1,0,5859.681153,4,0,2,0,0,1,3,1,18,2,0,1,0,40143.6,0,0,1,0,0,1,0,0,92.5018,0,0,0,3,16.41048,0,0,0,1,0,1,128,1,3,3,0,0,0,0,0,68.78168,3,4,3,0
49,0,0,1,6109.236207,0,0,3,1,0,0,4,0,14,3,0,1,0,37658.41,0,0,1,0,0,0,0,1,104.9629,0,0,0,3,10.63472,1,0,0,1,0,1,9910,1,3,2,0,1,0,0,0,71.60926,3,2,3,0
56,0,0,1,5799.574085,0,0,0,1,0,0,5,0,10,5,1,0,0,21929.84,1,0,0,0,0,0,0,1,107.482,0,0,1,4,13.68768,1,1,0,0,0,1,902,1,2,5,0,0,0,0,1,65.05715,5,5,6,1
51,0,0,1,6015.112937,1,0,1,1,0,0,3,1,13,2,1,0,0,38126.15,0,1,0,0,1,0,0,0,204.9797,1,0,0,2,8.61622,0,0,0,0,1,1,801,1,3,4,1,0,0,0,1,69.21008,3,3,2,0
74,1,0,0,6545.503926,0,1,1,1,0,0,4,0,18,3,0,1,0,63733.76,1,0,0,0,1,0,0,0,255.1198,1,1,0,4,6.058654,1,1,0,0,0,1,729,0,2,2,1,1,0,0,1,67.61857,3,4,3,0
37,0,1,0,4912.337528,1,0,2,0,1,0,5,0,15,5,1,0,0,84100.24,0,1,0,0,0,0,1,0,152.466,0,0,1,3,8.571661,1,1,0,0,0,0,24,0,4,4,0,1,1,0,1,55.74968,5,5,5,1
81,0,1,0,5951.449014,3,0,1,1,0,0,2,0,10,3,1,0,0,24771.21,1,0,0,0,0,0,0,1,200.1185,0,0,0,4,7.937239,0,0,0,1,0,1,21767,0,4,3,1,1,1,0,1,62.12094,3,3,2,1
46,0,0,1,5681.838688,2,0,0,0,1,0,3,0,16,3,0,1,0,30122.01,1,0,0,0,0,1,0,0,92.45514,0,0,0,4,7.003919,0,1,0,0,0,1,6282,0,5,3,0,0,1,0,0,62.43504,4,4,3,0
88,0,1,0,4665.805714,3,0,2,1,0,0,2,0,19,2,1,0,0,102322.6,0,1,0,0,0,0,1,0,210.127,0,0,1,3,0.3918659,1,0,0,1,0,1,496,1,3,2,1,1,1,0,0,50.89196,3,3,3,0
36,0,0,1,4901.470822,3,0,1,0,1,0,5,0,12,5,0,1,0,55110.25,0,1,0,0,0,1,0,0,137.4392,0,0,0,4,10.07036,1,0,0,0,1,0,87509,1,4,3,0,1,0,0,0,55.22194,4,4,5,0
37,0,0,1,4714.487291,0,0,1,0,0,1,4,0,13,4,1,0,0,12071.22,0,1,0,0,0,1,0,0,124.9643,0,0,0,4,13.06712,1,1,0,0,0,1,20049,1,5,3,0,0,0,0,1,57.01834,3,3,3,0
75,0,0,1,5472.923809,5,1,2,0,1,0,3,0,10,3,0,1,0,16897.14,0,1,0,0,0,1,0,0,242.6326,1,0,1,1,10.49636,0,0,0,1,0,1,28849,1,4,2,1,1,0,0,0,58.01836,2,3,3,0
53,1,0,0,4214.148669,1,0,2,1,0,0,3,0,12,3,1,0,0,20706.94,0,1,0,0,0,0,0,1,159.9349,0,1,0,4,9.723378,1,0,1,0,0,1,2883,1,3,4,0,1,0,0,0,47.69242,5,4,5,1
81,0,0,1,5495.323342,2,0,0,1,0,0,4,0,17,2,1,0,0,32891.71,0,0,1,0,0,1,0,0,197.6288,0,1,0,4,6.83233,1,1,0,0,0,1,13088,0,4,3,1,1,0,0,0,60.88203,3,4,3,1
64,0,1,0,3780.253613,10,0,1,0,1,0,3,0,11,3,1,0,0,60462.14,0,0,1,0,0,0,0,1,197.6288,0,1,0,4,11.75314,1,0,0,1,0,0,1407,0,3,3,1,1,0,0,0,36.26479,3,4,5,0
29,1,0,0,6540.915805,0,0,2,1,0,0,3,0,12,2,0,1,0,59138.75,1,0,0,0,0,0,1,0,187.4673,1,1,1,3,9.175781,0,0,0,1,0,1,3639,0,4,4,0,1,0,1,1,68.03515,5,4,5,0
73,1,0,0,5503.849666,4,0,0,1,0,0,3,0,13,4,1,0,0,11374.3,1,0,0,0,1,0,0,0,129.9483,0,0,0,2,2.039771,0,0,0,1,0,1,164,1,4,3,0,1,0,0,1,59.15346,2,2,2,0
61,1,0,0,6667.024092,3,0,1,1,0,0,4,0,14,4,0,1,0,15422.66,1,0,0,0,0,0,1,0,222.6326,1,0,1,3,9.400629,0,0,0,1,0,1,1530,1,4,4,1,1,0,0,0,67.73639,4,5,4,1
61,1,0,0,4013.312414,0,0,0,0,0,1,3,0,11,3,1,0,0,34567.24,0,1,0,0,0,0,0,1,182.4653,1,0,1,3,17.24156,0,0,0,1,0,1,2667,1,2,3,1,0,0,0,0,45.72931,3,4,5,1
82,1,0,0,5450.67953,0,0,0,1,0,0,5,1,16,5,1,0,0,56960.58,1,0,0,0,1,0,0,0,127.4738,0,1,0,3,14.57952,1,1,0,0,0,1,136,0,4,5,0,0,0,1,0,60.6238,4,5,6,0
26,1,0,0,5717.95214,3,0,0,1,0,0,2,0,16,2,1,0,0,5277.14,0,1,0,0,0,0,0,1,134.9509,0,1,0,4,12.08255,1,0,1,0,0,1,1674,0,3,3,0,0,0,0,0,66.60339,2,3,2,1
39,0,0,1,5332.826382,3,0,1,0,1,0,2,0,15,3,1,0,0,41795.89,0,1,0,0,0,1,0,0,182.447,0,1,0,1,9.174785,1,1,0,0,0,1,25178,0,4,3,1,0,1,0,1,60.4218,2,1,2,1
23,1,0,0,6658.685288,1,0,1,1,0,0,3,1,17,4,0,1,0,35669.12,1,0,0,0,0,0,1,0,174.9882,1,0,1,4,9.642833,0,1,0,0,0,1,830,0,3,4,1,0,0,0,0,69.02836,5,4,5,1
32,0,0,1,6510.228805,4,0,0,0,0,1,3,1,11,3,1,0,0,81934.59,1,0,0,1,0,0,0,0,172.4705,1,0,0,3,5.616141,1,0,0,1,0,1,22152,0,3,3,1,0,0,0,0,68.3716,3,5,4,0
26,0,1,0,5021.065195,2,0,2,0,0,1,5,1,10,4,0,1,0,39250.53,0,1,0,0,0,0,0,1,192.4885,1,1,0,3,12.38401,1,1,0,0,0,0,5332,0,4,5,0,0,0,0,1,55.49975,4,3,3,1
85,1,0,0,4384.720336,3,0,2,0,0,1,5,0,14,3,1,0,0,47986.4,1,0,0,0,0,0,0,1,164.9647,0,1,1,3,9.162228,1,0,0,1,0,1,46,0,3,2,1,0,1,0,1,44.72714,3,3,2,1
35,0,0,1,5047.950436,0,0,1,1,0,0,4,0,11,3,1,0,0,21977.29,0,0,1,0,1,0,0,0,210.138,0,1,0,4,10.24775,1,0,0,1,0,1,1212,0,4,2,1,1,1,0,1,54.28015,3,4,3,0
46,0,1,0,6616.596671,7,0,2,0,0,1,5,0,13,3,1,0,0,23707.75,1,0,0,0,0,0,0,1,129.9778,0,1,1,3,14.78077,0,0,1,0,0,1,7979,1,4,3,0,0,0,1,1,70.85122,4,3,4,0
26,0,1,0,4966.413605,5,1,0,1,0,0,3,0,14,4,0,1,0,37990.93,1,0,0,1,0,0,0,0,242.6106,1,1,0,4,11.73432,1,0,0,0,1,1,4365,1,3,3,1,1,1,0,0,44.60033,4,3,4,0
56,1,0,0,6289.621165,2,0,2,0,1,0,3,1,9,3,0,1,0,48459.16,0,1,0,0,0,0,0,1,217.4725,1,1,0,4,6.34319,0,0,0,1,0,1,179,1,3,4,0,1,0,1,1,70.2223,4,4,4,0
31,0,1,0,4843.627918,3,0,0,0,0,1,2,0,5,2,1,0,0,112097.3,1,0,0,1,0,0,0,0,182.4433,1,1,0,3,15.07177,1,0,0,1,0,1,3527,0,5,2,1,0,1,0,0,48.25953,2,3,3,2
71,0,1,0,6289.493619,0,0,1,1,0,0,6,1,11,4,0,1,0,10542.11,1,0,0,0,0,0,0,1,184.9634,1,1,0,4,10.15175,0,0,0,1,0,1,398,0,3,6,0,1,1,0,0,66.57869,6,4,5,0
62,0,0,1,4769.381102,1,0,2,0,1,0,4,0,6,2,1,0,0,7330.64,0,0,1,0,1,0,0,0,137.4684,1,0,0,3,10.31702,0,1,0,0,0,1,2123,1,5,5,0,1,0,1,0,55.09779,3,4,2,0
74,1,0,0,5312.093214,1,0,1,1,0,0,3,0,12,4,1,0,0,57760.15,0,1,0,1,0,0,0,0,114.9728,0,0,1,3,8.668032,0,0,1,0,0,1,2725,0,6,2,0,0,0,1,0,64.5515,3,3,2,0
78,1,0,0,5895.142664,8,0,1,1,0,0,4,0,12,3,0,1,0,27947.45,0,0,1,1,0,0,0,0,197.6288,0,1,0,3,9.713017,0,0,0,1,0,1,22255,1,3,4,1,1,0,0,0,62.81303,2,4,3,1
28,1,0,0,6520.882525,3,0,1,0,0,1,4,0,15,4,0,1,0,35207.1,0,1,0,0,0,1,0,0,277.6375,1,1,1,4,5.996711,0,0,1,0,0,1,225,1,4,4,1,1,0,0,1,68.47895,3,4,3,1
38,0,1,0,6233.777957,0,0,2,1,0,0,2,1,9,4,1,0,0,35242.17,0,0,1,0,0,1,0,0,120.0035,0,0,1,3,9.40677,0,0,1,0,0,1,7109,0,3,2,0,1,0,1,0,71.30636,3,3,2,0
55,0,0,1,5413.024984,3,0,3,0,0,1,4,0,14,2,0,1,0,17176.02,1,0,0,1,0,0,0,0,172.4404,1,1,0,4,3.824619,1,0,1,0,0,1,1249,0,5,3,0,1,0,0,0,55.15375,2,3,3,0
43,0,1,0,5170.661902,0,0,2,1,0,0,4,0,7,1,0,1,0,1943.56,0,1,0,0,1,0,0,0,147.4421,0,0,0,4,12.1873,1,1,0,0,0,1,16681,1,3,5,1,0,0,1,0,59.92546,5,3,4,0
24,0,1,0,6873.906816,2,0,1,1,0,0,6,1,14,5,1,0,0,25163.87,1,0,0,0,0,0,0,1,177.4945,1,0,1,2,12.97823,1,0,0,0,1,1,12418,1,4,5,0,1,1,0,1,71.82981,5,4,4,0
66,0,1,0,6372.288678,1,0,3,0,1,0,4,0,10,4,1,0,0,6385.6,0,1,0,0,0,0,0,1,232.6228,0,1,1,3,5.546215,1,0,0,0,1,1,35101,0,3,5,1,1,1,1,0,70.44254,5,3,3,0
73,0,0,1,4937.838244,4,0,1,1,0,0,2,0,15,4,0,0,1,31717.01,0,0,1,1,0,0,0,0,114.9658,0,0,0,5,14.32472,0,0,0,1,0,1,14687,1,3,3,1,0,1,0,0,57.83255,3,2,2,0
19,0,1,0,5843.100552,0,0,0,1,0,0,5,0,13,2,1,0,0,55493.0,0,1,0,0,1,0,0,0,240.1149,1,0,0,3,8.491828,0,0,0,0,1,1,8134,1,4,4,1,1,1,0,0,63.66597,5,4,4,0
28,1,0,0,5959.938845,1,0,0,1,0,0,3,1,11,3,0,1,0,33352.93,0,1,0,1,0,0,0,0,157.4836,1,0,0,2,13.17714,1,1,0,0,0,1,1886,1,6,2,0,0,0,0,0,68.61371,4,4,4,1
67,0,1,0,6008.707062,1,0,1,1,0,0,3,0,18,3,0,1,0,48134.77,0,1,0,0,0,1,0,0,230.1051,0,1,0,3,10.84393,1,0,0,1,0,1,424,1,6,2,1,1,0,0,0,66.38881,2,3,3,1
43,0,1,0,5527.897933,4,0,0,0,1,0,3,0,16,4,1,0,0,34617.96,0,0,1,0,0,0,0,1,127.4586,0,1,0,3,11.52532,0,0,0,0,1,1,54101,0,4,4,0,1,1,0,0,62.19865,6,4,4,0
34,1,0,0,6278.608691,1,0,1,1,0,0,4,0,10,4,0,1,0,31461.9,1,0,0,0,0,1,0,0,172.4404,1,1,0,3,8.594848,1,0,0,0,1,1,1468,1,4,5,0,1,0,0,0,65.62879,4,4,4,0
86,0,1,0,6232.543979,0,0,1,1,0,0,4,1,12,5,1,0,0,23469.83,1,0,0,0,0,0,0,1,154.9919,0,0,1,3,8.202418,0,0,1,0,0,1,1902,0,5,3,1,0,1,0,1,68.55374,4,3,3,0
19,0,1,0,5294.782338,2,0,0,0,1,0,1,0,6,2,0,1,0,15247.84,1,0,0,0,1,0,0,0,127.4421,0,0,0,3,11.55554,1,1,0,0,0,1,8525,1,2,3,1,0,0,0,0,54.68209,2,2,2,0
85,0,0,1,5770.223241,1,0,1,0,0,1,2,0,11,3,1,0,0,41944.34,1,0,0,0,0,0,1,0,129.9598,0,0,1,3,9.228351,0,1,0,0,0,1,20609,0,4,2,1,0,1,0,0,63.5876,2,2,2,1
31,0,0,1,5934.434665,2,0,2,0,0,1,5,0,13,4,1,0,0,29981.69,0,1,0,0,0,0,1,0,159.9349,0,1,0,3,8.006529,1,0,0,1,0,1,11364,0,2,5,0,1,1,0,0,67.43143,5,5,6,0
60,1,0,0,6282.538237,0,0,1,0,1,0,2,1,7,4,1,0,0,21430.34,1,0,0,1,0,0,0,0,152.4742,0,0,0,2,11.65773,1,0,0,0,1,1,20958,0,1,3,1,0,1,0,1,69.04134,3,2,3,0
83,1,0,0,4889.524005,0,0,0,0,1,0,2,1,15,2,1,0,0,19662.72,0,1,0,0,0,1,0,0,290.1604,1,1,1,3,6.933231,0,0,0,0,1,1,24181,1,3,3,1,1,0,0,1,51.43223,4,5,3,0
39,0,1,0,5862.86904,1,1,1,0,0,1,6,0,19,2,0,1,0,24901.05,1,0,0,0,0,0,1,0,232.624,1,0,0,3,12.38576,1,0,0,0,1,1,1089,0,5,5,1,1,1,0,1,58.65834,4,5,4,0
49,0,0,1,5142.752759,9,1,3,1,0,0,3,1,13,2,1,0,0,58924.78,1,0,0,1,0,0,0,0,222.6281,0,1,0,5,13.52159,0,1,0,0,0,1,10927,0,3,3,1,1,1,0,0,46.58314,2,2,2,1
85,0,1,0,5066.033383,3,0,0,0,0,1,2,1,19,5,1,0,0,35713.16,0,1,0,0,1,0,0,0,222.65,0,0,1,4,9.021117,1,0,0,0,1,1,1482,0,3,4,1,1,0,1,0,54.61729,2,3,3,0
28,0,1,0,4767.338494,8,0,0,0,1,0,5,0,9,5,1,0,0,41639.69,0,1,0,0,0,0,1,0,147.4783,1,0,1,2,11.58496,1,0,0,0,1,1,276,1,5,3,0,0,1,0,0,52.55441,4,4,5,0
80,0,1,0,5735.926133,3,0,2,1,0,0,4,0,12,2,0,1,0,146317.6,1,0,0,1,0,0,0,0,147.4564,1,1,0,5,9.167299,1,0,0,0,1,1,74172,0,2,4,0,0,0,0,0,62.05469,4,4,4,1
85,0,1,0,4578.436559,0,0,0,0,0,1,4,0,10,4,0,1,0,61647.47,0,0,1,0,0,0,1,0,104.9923,0,1,1,4,6.977319,1,0,1,0,0,1,1289,0,3,3,0,0,1,1,0,54.26219,3,3,3,0
65,0,1,0,3764.349824,2,0,1,1,0,0,3,0,7,3,1,0,0,47386.49,1,0,0,0,0,1,0,0,114.9509,0,1,0,5,8.672044,1,1,0,0,0,1,2674,1,4,2,0,0,1,0,0,39.65071,2,1,1,2
30,1,0,0,5062.064883,2,0,2,0,1,0,3,0,12,4,0,1,0,61676.36,0,1,0,0,1,0,0,0,147.4783,1,0,1,2,10.53794,1,0,0,1,0,1,135,0,2,4,0,0,0,1,0,57.48138,3,2,3,0
64,1,0,0,5632.641719,9,0,0,1,0,0,3,1,15,3,1,0,0,28091.18,0,0,1,0,0,0,1,0,127.4887,0,0,0,3,8.259143,1,0,1,0,0,1,59,1,3,5,1,0,0,0,0,62.98765,5,4,4,0
62,1,0,0,5806.466997,0,0,1,0,1,0,4,0,11,3,1,0,0,60981.45,0,1,0,0,0,0,1,0,242.6326,1,0,1,4,11.4928,1,0,0,0,1,0,2295,0,2,3,1,1,0,0,0,64.02167,4,3,3,0
30,1,0,0,4453.928623,1,0,0,0,1,0,4,0,11,4,0,1,0,6961.83,0,1,0,0,0,1,0,0,194.9581,1,1,1,2,9.120411,1,0,1,0,0,1,188,1,3,4,0,1,1,0,0,47.32828,4,3,4,1
70,1,0,0,5109.745716,1,1,0,1,0,0,3,1,12,3,0,1,0,84595.21,1,0,0,0,0,0,0,1,154.9919,0,0,1,2,5.881302,1,0,0,1,0,1,1599,1,3,5,1,0,0,0,1,52.83052,4,4,4,2
68,1,0,0,3673.166054,1,0,1,0,1,0,3,0,15,3,1,0,0,5960.43,0,1,0,0,0,1,0,0,137.4392,0,0,0,3,8.696081,1,1,0,0,0,1,19951,1,2,3,0,1,1,0,0,42.83737,4,4,4,2
40,0,0,1,3860.25038,5,0,1,0,1,0,1,0,11,3,1,0,0,38678.23,0,1,0,0,1,0,0,0,137.4686,0,1,1,5,7.235001,1,0,0,1,0,1,174,0,3,3,0,0,0,0,0,42.82228,3,3,3,1
77,0,0,1,5527.078856,0,0,2,1,0,0,5,0,4,5,1,0,0,33311.0,0,0,1,1,0,0,0,0,139.9678,0,1,0,3,3.786724,0,0,0,1,0,1,19735,0,5,5,0,1,0,0,1,64.99919,5,4,4,0
38,0,1,0,5280.797475,0,0,1,1,0,0,3,0,5,2,0,1,0,24491.2,0,1,0,0,0,0,0,1,162.4689,0,0,1,4,10.48202,0,0,0,1,0,1,48713,1,3,5,1,0,0,0,1,60.09896,3,3,4,1
23,0,0,1,5760.882737,3,0,0,1,0,0,5,1,13,4,1,0,0,32499.82,1,0,0,0,0,0,1,0,162.497,1,1,1,3,10.37854,1,0,0,1,0,1,51275,0,2,2,0,0,0,0,0,59.12578,4,3,3,0
39,0,0,1,4957.154591,4,0,1,0,0,1,4,1,8,5,1,0,0,51434.21,0,0,1,0,1,0,0,0,127.4887,0,0,0,3,14.96523,1,0,0,0,1,1,246,0,4,4,1,0,0,1,0,55.62195,4,4,3,0
84,0,0,1,3913.652398,2,0,1,1,0,0,6,0,8,3,0,1,0,9970.03,0,1,0,0,0,1,0,0,149.9778,0,1,1,4,9.405326,0,1,0,0,0,0,45298,1,5,3,0,0,1,0,1,45.30473,3,4,4,0
65,0,0,1,6261.334731,7,0,1,0,1,0,4,1,13,3,0,1,0,52509.41,0,0,1,0,0,0,1,0,140.0342,1,0,1,3,13.40357,0,0,1,0,0,1,3883,0,5,3,0,0,0,0,1,70.54775,4,3,4,0
27,1,0,0,5453.849281,9,0,0,1,0,0,3,0,16,6,1,0,0,9835.23,0,1,0,0,0,0,1,0,255.1417,1,0,1,4,9.747473,0,0,0,0,1,1,12099,1,3,4,1,1,0,0,1,54.88358,5,3,6,0
42,0,1,0,5267.174112,4,0,1,1,0,0,4,0,16,5,0,1,0,6790.51,0,1,0,1,0,0,0,0,127.482,0,0,1,4,11.00941,1,0,0,1,0,1,6917,0,3,3,0,0,1,0,1,60.53871,5,4,5,0
46,1,0,0,5232.754859,2,0,0,1,0,0,3,1,11,3,0,1,0,54499.0,0,1,0,0,1,0,0,0,182.4676,1,0,0,5,10.75966,0,0,0,1,0,1,219,1,3,3,0,1,0,0,0,58.12363,3,5,4,1
22,0,1,0,4460.286319,4,1,3,0,0,1,4,1,13,5,0,1,0,8705.1,1,0,0,0,1,0,0,0,267.6427,1,1,0,5,7.119743,1,0,1,0,0,1,19,1,2,4,1,1,0,1,1,37.5471,3,3,5,3
49,0,0,1,6915.693645,4,0,1,0,0,1,5,0,16,4,0,1,0,26489.38,1,0,0,1,0,0,0,0,222.6326,1,0,1,2,10.25971,0,0,1,0,0,1,1208,1,4,5,1,1,0,0,0,69.91537,3,3,3,0
76,0,1,0,6175.687641,7,0,1,1,0,0,4,1,10,4,1,0,0,50514.83,1,0,0,0,1,0,0,0,225.1457,0,1,1,3,16.0888,0,0,1,0,0,1,44760,0,4,5,1,1,1,0,0,60.10344,5,3,5,0
34,1,0,0,4894.222619,1,0,1,1,0,0,3,0,15,3,1,0,0,62567.3,1,0,0,0,0,1,0,0,149.9447,1,0,0,3,9.811251,1,0,0,0,1,1,1234,1,3,3,0,1,0,0,0,50.45458,3,2,2,0
