Age,Area_Rural,Area_Suburban,Area_Urban,Children,Churn_Yes,Contacts,Contract_Month_To_Month,Contract_One_Year,Contract_Two_Year,CourteousExchange,Deviceprotection_Yes,Email,EvidenceOfActiveListening,Gender_Female,Gender_Male,Gender_Nonbinary,Income,Internetservice_Dsl,Internetservice_Fiber_Optic,Internetservice_None,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Marital_Widowed,MonthlyCharge,Multiple_Yes,Onlinebackup_Yes,Onlinesecurity_Yes,Options,Outage_Sec_Perweek,Paperlessbilling_Yes,Paymentmethod_Bank_Transfer(Automatic),Paymentmethod_Credit_Card_(Automatic),Paymentmethod_Electronic_Check,Paymentmethod_Mailed_Check,Phone_Yes,Population,Port_Modem_Yes,Reliability,RespectfulResponse,Streamingmovies_Yes,Streamingtv_Yes,Tablet_Yes,Techie_Yes,Techsupport_Yes,Tenure,TimelyFixes,TimelyReplacements,TimelyResponse,Yearly_Equip_Failure,Bandwidth_GB_Year
56,0,1,0,1,0,1,0,0,1,3,0,13,2,1,0,0,44939.51,0,1,0,0,0,0,1,0,124.9643,0,0,0,3,9.523934,1,0,0,0,1,1,3039,1,5,4,0,0,0,0,1,66.36534,3,4,3,0,5448.851036
63,1,0,0,2,0,1,1,0,0,4,0,12,3,1,0,0,108805.1,0,0,1,1,0,0,0,0,177.6508,0,0,1,5,12.19485,1,0,0,1,0,0,34276,0,3,3,1,1,0,0,0,51.58906,5,5,5,2,4774.105626
65,0,1,0,1,0,2,1,0,0,4,0,14,4,0,1,0,36478.21,0,0,1,0,0,0,0,1,114.983787,0,1,0,3,7.251198724,1,0,0,0,1,1,8028,0,4,3,0,0,1,1,1,10.04672315,2,3,2,0,980.9935923
35,0,0,1,2,0,3,0,0,1,4,0,14,2,1,0,0,63016.28,0,0,1,0,0,0,0,1,200.1465,0,1,1,5,10.76049,0,0,0,1,0,1,7633,0,2,3,1,1,0,1,0,56.841,3,4,4,0,5390.230602
46,1,0,0,4,0,2,0,1,0,4,0,13,3,1,0,0,65864.17,0,0,1,0,0,0,0,1,127.511223,1,0,1,2,12.2946551,0,1,0,0,0,0,2712,1,2,3,0,0,0,1,1,7.349883172,2,4,3,0,885.546457
77,0,1,0,1,0,0,0,0,1,4,1,13,4,0,0,1,17054.95,0,0,1,0,0,0,1,0,147.503078,1,1,0,4,11.10109124,0,0,0,0,1,1,35376,0,3,4,0,0,0,0,0,20.00794461,3,4,4,0,1824.510182
27,1,0,0,9,0,0,1,0,0,3,0,16,6,1,0,0,9835.23,0,1,0,0,0,0,1,0,255.1417,1,0,1,4,9.747473,0,0,0,0,1,1,12099,1,3,4,1,1,0,0,1,54.88358,5,3,6,0,5453.849281
52,0,0,1,2,0,1,1,0,0,5,1,14,4,0,1,0,37354.74,0,0,1,0,0,1,0,0,95.01949,0,0,1,3,6.886832,0,0,1,0,0,1,38476,1,4,4,0,0,0,1,0,10.34256,3,4,3,0,1140.676882
73,0,1,0,0,0,0,0,1,0,3,1,16,3,1,0,0,19563.77,1,0,0,0,1,0,0,0,129.962093,0,0,0,4,11.31172944,1,0,0,1,0,1,49612,0,3,3,0,1,1,0,0,20.04140358,4,4,4,1,2256.776479
31,1,0,0,2,1,3,0,1,0,6,1,11,5,0,1,0,48432.85,1,0,0,0,0,0,0,1,194.9663,1,1,0,4,4.63584,1,0,0,1,0,1,5684,0,3,5,1,0,0,1,0,1.925345,4,3,4,0,1183.751805
41,0,1,0,3,0,1,1,0,0,2,1,10,2,1,0,0,29921.91,0,1,0,0,0,0,1,0,162.4827,0,0,1,4,10.83099,1,1,0,0,0,1,12,1,2,3,1,0,0,0,0,48.39095,3,3,2,0,4402.52349
73,1,0,0,2,0,2,1,0,0,3,1,9,4,0,1,0,8540.76,0,1,0,0,1,0,0,0,192.4885,1,1,0,4,9.346761,0,0,0,1,0,1,37234,0,4,3,0,0,0,0,1,60.17878,3,4,5,0,5250.358878
73,1,0,0,4,1,1,1,0,0,2,1,10,2,0,1,0,17942.27,1,0,0,0,0,0,1,0,212.6415,0,0,0,5,10.35534,0,1,0,0,0,1,140,0,2,3,1,1,0,0,1,4.297488,3,3,1,1,1402.733623
74,1,0,0,4,0,2,0,1,0,4,1,12,4,0,1,0,57900.98,0,1,0,1,0,0,0,0,207.49737,1,0,1,2,9.581508542,0,0,0,1,0,1,5287,1,4,3,1,0,0,0,1,4.924623699,3,3,4,0,922.1362066
22,1,0,0,0,1,0,1,0,0,2,0,12,3,0,1,0,30388.27,0,0,1,0,0,0,1,0,147.4713,1,0,0,3,12.16211,0,0,0,1,0,1,2551,1,2,4,1,0,0,0,0,10.47789,3,2,2,0,1259.837146
81,0,1,0,3,0,1,0,1,0,3,1,14,3,1,0,0,57874.62,0,1,0,1,0,0,0,0,124.97808,0,0,0,4,8.759756787,1,0,0,0,1,1,1387,0,3,5,0,0,1,0,0,2.758173633,4,4,4,0,297.4433143
70,0,0,1,0,1,1,1,0,0,3,1,14,5,0,1,0,49373.8,1,0,0,0,0,0,0,1,144.9889,0,0,1,3,7.980028,1,0,1,0,0,1,14795,1,5,3,0,1,1,1,1,11.40635,2,4,3,0,1685.65475
89,0,0,1,0,0,0,0,0,1,4,1,11,2,0,1,0,4263.18,0,1,0,0,0,0,1,0,162.4713,0,0,0,3,10.19738,1,1,0,0,0,1,3099,1,3,5,0,1,0,0,1,60.55095,3,5,4,0,5161.466055
25,0,0,1,1,0,3,0,0,1,3,0,16,4,0,0,1,113086.55,0,0,1,1,0,0,0,0,150.006987,1,1,1,3,13.18785324,0,0,0,1,0,1,26736,0,3,3,0,0,1,0,1,2.253077812,4,4,4,1,534.5843758
37,0,0,1,0,0,1,1,0,0,1,0,11,3,1,0,0,72185.15,0,1,0,0,1,0,0,0,172.4441,0,1,0,5,5.15128,1,1,0,0,0,0,33435,1,3,2,0,1,0,0,1,70.41272,2,3,2,0,6101.79747
42,0,0,1,0,0,1,1,0,0,3,0,17,3,0,1,0,95075.46,0,1,0,1,0,0,0,0,134.9509,0,1,0,4,13.27497,0,0,0,1,0,1,726,0,2,2,0,0,0,0,0,56.12583,4,3,3,0,4796.917237
72,1,0,0,0,0,2,1,0,0,5,0,13,6,1,0,0,41036.59,1,0,0,1,0,0,0,0,149.9378,0,1,0,4,17.59522,1,0,0,0,1,1,5450,0,3,3,1,0,0,1,0,67.01405,4,5,3,0,6081.603462
48,1,0,0,0,1,1,1,0,0,3,1,7,4,1,0,0,12000.1,0,1,0,0,1,0,0,0,182.467607,1,0,0,3,5.114025367,1,1,0,0,0,1,2792,0,4,5,0,1,0,1,0,6.991642782,4,4,5,1,927.9297296
65,0,0,1,0,0,1,1,0,0,2,0,14,3,0,0,1,62475.24,1,0,0,0,0,0,0,1,119.9568,0,0,1,3,12.1649,1,0,0,1,0,1,56959,1,4,3,0,1,1,1,0,52.99707,2,3,2,0,4934.319062
41,1,0,0,3,0,1,1,0,0,4,0,17,4,0,1,0,42913.97,0,0,1,0,0,1,0,0,79.97886,0,0,0,3,9.642119,1,0,1,0,0,1,5864,0,4,4,0,0,0,0,0,68.73272,3,2,3,1,5831.541202
21,0,1,0,2,1,1,1,0,0,2,0,18,3,1,0,0,11075.25,0,1,0,1,0,0,0,0,262.6106,1,1,0,4,15.50087,1,1,0,0,0,1,947,1,2,2,1,1,0,0,0,10.77918,3,3,3,0,1658.673224
66,0,0,1,1,0,0,1,0,0,3,1,13,3,0,1,0,14630.64,0,0,1,0,0,0,1,0,92.5018,0,0,0,4,16.03275,1,0,1,0,0,0,2864,0,3,2,0,0,0,0,0,43.91775,2,1,3,0,3739.86651
82,1,0,0,7,1,2,1,0,0,4,0,13,4,0,1,0,43098.2,0,1,0,1,0,0,0,0,210.127,0,0,1,1,9.071716,1,1,0,0,0,1,40543,1,6,4,1,1,0,1,0,3.518534,3,3,3,0,973.9939163
88,1,0,0,3,0,1,0,0,1,3,1,9,4,0,1,0,58724.25,0,0,1,1,0,0,0,0,149.9845,0,1,0,3,10.45406,1,0,0,1,0,1,6737,0,4,4,1,0,0,0,0,47.74031,4,3,4,2,4296.188726
46,0,0,1,1,0,0,0,0,1,3,1,11,3,0,1,0,12619.97,0,1,0,0,1,0,0,0,172.5104,1,0,1,5,3.957036,1,0,1,0,0,1,4612,1,3,2,0,0,0,1,1,49.8063,3,2,2,0,4439.411899
73,1,0,0,0,0,1,0,0,1,5,1,11,4,0,1,0,22773.12,0,1,0,0,0,1,0,0,197.4876,0,1,1,2,7.184528,0,0,0,0,1,1,1413,0,3,4,1,0,0,0,1,58.52603,4,3,4,1,5216.298758
68,1,0,0,1,0,1,1,0,0,3,0,11,1,0,1,0,37186.43,0,1,0,1,0,0,0,0,192.4404,1,1,0,4,13.88825,0,1,0,0,0,1,836,1,3,2,0,1,0,0,0,63.63416,1,1,1,0,5590.205755
87,0,0,1,3,0,0,0,0,1,3,1,6,5,0,1,0,19461.01,1,0,0,0,0,0,1,0,129.9621,0,0,0,3,9.696417,0,1,0,0,0,1,5870,0,3,5,0,1,0,0,0,54.47785,4,2,3,0,5171.93181
84,0,1,0,0,0,1,1,0,0,2,1,20,4,0,1,0,29511.28,1,0,0,0,0,0,1,0,159.9794,1,1,0,5,8.685498,0,0,0,1,0,1,2127,1,2,3,0,0,0,0,0,53.99857,2,3,2,2,5055.502095
60,0,0,1,1,0,0,0,1,0,2,1,6,3,0,1,0,53777.29,1,0,0,0,1,0,0,0,137.483594,1,0,0,4,9.242340847,0,0,0,0,1,1,2824,0,3,4,0,0,0,1,0,4.255080878,4,5,4,0,995.1098617
81,0,1,0,5,0,1,0,0,1,3,0,16,4,1,0,0,24923.55,0,0,1,0,0,0,1,0,149.989,1,0,1,3,4.628556,1,0,0,1,0,1,4406,1,4,5,1,0,1,0,0,3.852241,2,4,3,1,670.3465702
63,1,0,0,0,0,1,0,0,1,5,0,18,4,1,0,0,43184.08,1,0,0,0,1,0,0,0,129.9598,0,0,1,3,4.272572,1,0,1,0,0,1,0,1,3,4,1,0,0,0,0,7.128376,5,3,5,2,1185.421568
72,0,0,1,5,0,1,0,1,0,4,0,12,4,0,1,0,30346.88,0,0,1,0,0,0,0,1,102.4746,0,1,0,2,9.180051,1,0,0,1,0,1,7749,0,3,4,0,0,0,0,0,56.21686,5,3,4,2,4859.940299
37,1,0,0,1,0,1,0,1,0,4,1,13,2,0,1,0,22019.01,0,0,1,0,1,0,0,0,165.0182,1,0,1,1,8.517013,0,0,0,0,1,1,139,1,4,4,0,1,0,0,1,47.2887,3,4,4,0,4423.213665
51,0,1,0,3,1,1,1,0,0,2,1,11,3,1,0,0,43850.44,0,1,0,1,0,0,0,0,287.6427,1,1,0,4,14.02417,1,0,0,1,0,1,9510,0,3,4,1,1,0,1,1,69.13685,4,4,3,1,6462.269067
77,0,1,0,3,0,3,0,0,1,3,0,12,4,0,1,0,36545.88,1,0,0,0,1,0,0,0,117.4686,0,1,1,3,5.93514,1,0,0,1,0,1,3278,0,4,3,0,0,0,0,0,6.974284,3,3,3,0,1235.844622
63,0,1,0,3,1,0,0,1,0,3,0,14,2,1,0,0,61166.68,0,0,1,0,0,0,0,1,197.6288,0,1,0,5,6.336278,0,1,0,0,0,1,2388,0,3,2,1,1,0,0,0,4.614124,4,4,4,0,974.6526364
39,0,1,0,1,0,0,0,1,0,3,0,9,4,0,1,0,7772.71,0,0,1,0,0,0,0,1,177.6508,0,0,1,5,10.43502,1,0,0,0,1,1,25723,0,3,2,1,1,1,0,0,69.28827,3,4,3,0,6319.297112
25,1,0,0,1,0,0,0,0,1,3,1,13,4,1,0,0,60004.11,1,0,0,1,0,0,0,0,129.9621,0,0,0,6,10.79749,0,1,0,0,0,1,143,0,3,3,0,1,0,0,0,52.14985,3,3,4,0,5075.832913
55,0,0,1,1,0,2,0,1,0,4,1,9,3,0,1,0,77381.71,0,0,1,0,1,0,0,0,127.525,1,0,1,5,11.57025,0,0,0,0,1,1,26291,1,4,3,0,0,0,0,0,49.19446,4,5,4,1,4355.447904
71,1,0,0,2,0,2,0,0,1,4,1,11,3,0,1,0,36271.6,0,1,0,0,1,0,0,0,245.1457,0,1,1,3,9.7017,1,0,0,0,1,1,52,1,4,4,1,1,0,1,0,62.03084,5,5,5,0,5829.643329
58,1,0,0,8,0,1,1,0,0,2,1,10,5,0,0,1,11731.88,0,1,0,0,1,0,0,0,124.9781,0,0,0,5,6.912239,0,0,0,1,0,1,446,0,2,3,0,0,0,0,0,2.293413,3,4,2,0,484.8655509
32,1,0,0,0,1,1,1,0,0,2,1,13,3,0,1,0,90075.68,1,0,0,0,0,0,0,1,142.4713,0,0,0,5,10.68049,0,0,0,0,1,1,336,1,4,4,0,1,0,1,1,23.16242,3,2,2,3,2698.307074
59,1,0,0,1,0,1,0,1,0,4,0,11,3,1,0,0,50103.36,0,1,0,0,0,1,0,0,127.481989,0,0,1,3,6.223741222,1,0,0,0,1,1,13,1,4,4,0,0,0,0,1,23.44153546,5,4,4,0,1997.134556
22,0,1,0,0,0,0,0,0,1,5,0,13,3,0,0,1,43147.9,1,0,0,1,0,0,0,0,127.4783,1,0,1,4,9.462909,1,0,0,1,0,1,547,1,4,4,0,0,0,0,0,66.22209,3,4,4,0,6070.299747
23,0,0,1,1,1,1,1,0,0,2,0,11,3,1,0,0,4308.47,0,1,0,0,1,0,0,0,207.6094,0,0,0,5,5.200129,0,0,0,0,1,1,22380,1,3,2,1,1,0,0,0,2.337769,3,4,2,1,763.7190374
43,1,0,0,0,1,1,1,0,0,4,0,11,4,1,0,0,78661.45,0,1,0,0,0,0,0,1,157.469817,1,0,0,4,10.20451845,1,0,0,0,1,1,1418,0,1,3,0,0,0,0,1,4.187033385,4,4,5,1,437.8833399
74,0,1,0,0,0,2,1,0,0,4,0,11,3,0,1,0,59234.25,0,1,0,1,0,0,0,0,137.4392,0,0,0,4,6.978157,1,0,0,1,0,1,135,0,4,1,0,1,0,1,0,46.63035,3,1,3,1,3980.552637
81,0,1,0,3,0,2,0,0,1,3,0,12,4,0,1,0,19645.07,0,0,1,1,0,0,0,0,104.9629,0,0,0,6,10.94239,1,0,0,1,0,1,2912,1,3,3,0,1,0,0,0,69.62503,4,3,3,0,5934.090437
60,0,1,0,2,1,0,1,0,0,4,1,20,4,1,0,0,10326.69,1,0,0,0,0,0,1,0,267.6427,1,1,0,3,9.509801,1,1,0,0,0,1,335,1,5,3,1,1,0,0,1,68.37019,3,3,3,0,6752.652755
83,1,0,0,1,0,0,1,0,0,4,1,17,5,0,1,0,2842.64,0,1,0,0,0,1,0,0,184.967,0,1,0,3,9.946927,0,1,0,0,0,1,72479,0,3,6,0,1,1,0,1,47.81985,4,3,4,0,4262.753521
42,1,0,0,4,0,1,1,0,0,4,0,14,1,1,0,0,52101.8,0,0,1,0,1,0,0,0,134.9801,1,1,0,6,14.22446,0,0,0,1,0,1,18894,1,3,2,0,0,0,0,0,49.75092,3,2,3,1,4387.374407
55,1,0,0,3,0,2,0,1,0,3,1,13,5,0,1,0,11203.52,0,0,1,0,0,0,1,0,117.4858,0,0,0,2,12.91539,1,0,0,0,1,1,843,1,4,4,0,1,0,0,0,63.75865,2,4,3,1,5623.802264
78,0,1,0,0,0,1,1,0,0,2,1,16,3,1,0,0,52286.02,0,0,1,0,1,0,0,0,220.1615,1,0,0,3,13.08501,1,0,1,0,0,1,530,1,5,4,1,1,1,0,0,66.2073,4,3,3,0,5943.037284
69,0,1,0,1,0,1,0,1,0,2,0,10,2,1,0,0,50817.75,0,0,1,0,0,0,0,1,129.9763,0,1,1,5,11.02449,1,0,1,0,0,1,3185,0,4,3,0,1,0,0,0,64.61898,3,4,4,1,5623.819353
70,1,0,0,3,1,1,0,1,0,5,0,10,5,0,1,0,89882.52,0,1,0,1,0,0,0,0,242.6143,0,1,0,2,7.462184,0,0,1,0,0,1,57,1,5,6,1,1,1,0,1,11.86797,5,5,5,0,1597.444059
71,0,0,1,4,0,1,0,0,1,2,1,11,4,0,1,0,22173.37,0,1,0,0,0,1,0,0,160.00128,1,0,1,3,8.049521055,0,0,1,0,0,1,149,0,6,3,0,0,0,0,0,11.71308191,1,1,1,0,1324.200333
53,0,0,1,0,0,1,1,0,0,2,0,12,3,0,1,0,42523.02,1,0,0,0,0,0,1,0,137.469817,1,0,0,3,12.99948061,1,0,0,1,0,1,266,1,3,4,0,0,0,0,1,11.94550648,4,4,3,1,1536.589816
26,0,1,0,2,0,0,0,0,1,4,0,18,6,0,1,0,44343.75,0,1,0,0,0,1,0,0,147.4601,0,1,0,2,9.817377,1,0,1,0,0,0,0,0,5,5,0,0,0,0,1,70.634,5,5,6,2,6104.035524
37,0,0,1,5,0,0,1,0,0,3,0,16,3,1,0,0,47777.77,0,1,0,0,1,0,0,0,157.4698,1,0,0,5,14.62375,1,1,0,0,0,1,1122,0,3,2,0,0,1,0,1,40.78534,4,4,5,0,3610.264679
89,0,1,0,2,0,1,0,1,0,2,0,12,3,0,1,0,54859.16,0,1,0,0,0,1,0,0,262.6106,1,1,0,4,10.1755,1,0,0,1,0,0,30785,1,3,4,1,1,0,0,0,44.21572,3,3,2,0,4222.497317
72,0,1,0,1,0,1,0,1,0,5,0,12,4,0,1,0,34995.55,0,1,0,0,0,1,0,0,240.1149,1,0,0,4,13.09283,1,0,0,1,0,0,14696,0,2,4,1,1,0,0,0,58.12044,3,4,6,2,5292.78252
44,1,0,0,1,0,1,0,0,1,2,0,8,2,1,0,0,43141.58,0,1,0,1,0,0,0,0,139.9568,0,0,1,3,10.52838,0,1,0,0,0,1,5363,1,5,3,0,1,0,0,0,70.9092,4,4,4,0,6127.202373
21,1,0,0,7,0,0,0,0,1,6,1,10,5,1,0,0,35876.08,1,0,0,1,0,0,0,0,127.4738,0,1,0,2,10.17406,0,0,0,1,0,1,1970,0,4,6,0,0,0,0,0,4.193947,4,5,6,0,1242.428824
73,0,1,0,0,1,2,1,0,0,3,0,14,4,0,1,0,57265.89,0,1,0,0,1,0,0,0,242.6326,1,0,1,2,7.706587,0,0,0,1,0,1,27612,1,5,4,1,1,0,0,0,20.84965,3,3,3,1,2280.034122
55,0,0,1,1,1,2,1,0,0,5,1,14,5,0,1,0,49915.86,0,1,0,0,0,1,0,0,184.978458,0,1,1,2,12.67661786,1,0,0,1,0,0,27419,1,4,6,1,0,0,0,0,5.141923371,2,3,3,1,927.5974127
46,0,0,1,3,1,1,1,0,0,4,1,13,2,1,0,0,48267.33,1,0,0,0,0,0,0,1,164.9853,1,0,1,2,6.566714,1,1,0,0,0,1,9583,0,5,4,0,1,0,0,0,5.944147,4,5,3,0,1429.709066
19,0,1,0,2,1,2,1,0,0,3,0,7,1,1,0,0,56844.86,0,0,1,0,0,1,0,0,172.4848,1,1,1,3,12.18916,0,0,0,1,0,1,36455,0,4,3,1,0,0,1,0,15.37783,3,4,3,0,1819.640333
42,0,1,0,0,0,1,0,0,1,4,0,13,3,1,0,0,9409.95,1,0,0,0,1,0,0,0,162.4538,1,0,0,4,15.05851,1,1,0,0,0,1,1416,0,3,4,0,1,0,0,1,38.69991,3,3,3,1,3878.380326
30,1,0,0,0,0,1,1,0,0,3,0,7,4,1,0,0,74742.53,0,1,0,0,0,0,1,0,194.9581,1,1,1,3,10.0151,1,0,1,0,0,1,80,1,5,5,0,1,0,0,0,55.81802,5,4,3,0,5071.720337
58,0,0,1,0,0,1,0,0,1,4,1,18,4,0,1,0,14611.28,1,0,0,0,0,1,0,0,167.4847,0,1,1,4,12.75929,1,0,0,1,0,1,1245,0,5,5,0,1,0,0,1,66.78366,4,4,3,0,6356.486114
27,0,1,0,1,0,3,0,1,0,3,0,8,2,1,0,0,6424.15,0,1,0,0,0,0,0,1,147.478341,1,0,1,3,6.056073185,1,0,0,1,0,1,9663,1,5,5,0,0,0,0,0,13.17849974,4,4,3,1,1328.747604
45,0,0,1,0,0,2,1,0,0,4,0,12,4,0,1,0,14277.26,1,0,0,0,0,1,0,0,107.482,0,0,1,3,8.920833,1,0,0,0,1,1,7247,1,4,3,0,0,0,0,1,10.277,2,3,3,0,1429.357527
78,0,1,0,1,1,0,1,0,0,2,0,9,6,0,1,0,66253.35,0,0,1,0,0,0,0,1,149.9707,0,1,0,4,7.499925,0,1,0,0,0,1,2435,1,3,2,1,0,1,1,1,1.866832,3,2,3,0,427.8088852
40,0,1,0,0,0,1,1,0,0,3,0,13,3,1,0,0,17597.41,0,0,1,1,0,0,0,0,147.4713,1,0,0,3,9.867683,1,0,0,1,0,1,2335,1,4,5,1,0,1,0,0,55.01651,4,4,5,0,4767.934082
58,1,0,0,6,0,1,1,0,0,4,0,12,4,0,1,0,13969.34,1,0,0,1,0,0,0,0,92.455141,0,0,0,2,4.373591494,1,0,0,1,0,1,637,1,4,5,0,0,1,0,0,12.24494477,4,4,4,2,1653.165932
53,0,0,1,1,0,0,0,1,0,4,1,18,3,0,1,0,27970.6,1,0,0,0,0,0,0,1,140.0013,1,0,1,4,13.82199,1,1,0,0,0,1,1148,0,4,3,0,0,0,0,0,62.20783,4,4,5,2,5841.787149
35,0,1,0,3,0,0,1,0,0,4,0,17,5,0,1,0,46770.27,0,0,1,0,0,0,1,0,134.9801,1,1,0,4,10.5871,0,0,0,1,0,1,56642,0,4,3,0,0,1,0,0,7.294292,3,3,5,1,983.0214047
63,0,0,1,2,1,1,1,0,0,3,1,15,2,0,0,1,24767.05,1,0,0,0,0,0,1,0,267.6427,1,1,0,3,10.79896,1,0,1,0,0,1,2589,1,3,3,1,1,0,0,1,63.41331,3,3,4,0,6297.599869
43,0,1,0,1,0,0,1,0,0,3,1,13,3,1,0,0,34883.69,0,0,1,1,0,0,0,0,127.488728,0,0,0,4,13.55065547,1,0,0,1,0,1,3761,0,3,4,1,0,1,1,0,9.634946079,4,4,4,0,1083.610268
63,0,1,0,3,0,1,0,1,0,2,0,7,2,1,0,0,51251.22,0,1,0,0,0,1,0,0,169.9447,1,0,0,3,10.41256,1,0,0,0,1,1,758,0,2,4,0,1,0,0,0,22.37984,4,2,4,0,2146.833629
51,1,0,0,4,0,2,0,0,1,3,0,11,2,0,1,0,18357.76,0,0,1,1,0,0,0,0,149.9707,0,1,0,3,16.95979,1,0,1,0,0,1,25059,1,6,2,1,0,1,0,1,43.15974,4,3,3,1,3992.137613
79,0,1,0,3,0,0,1,0,0,4,1,12,5,0,1,0,6063.08,0,1,0,0,0,0,0,1,222.65,0,0,1,4,6.783657,0,0,0,0,1,1,532,0,3,4,1,1,1,1,0,63.56932,5,3,4,0,5866.269219
47,1,0,0,2,0,0,1,0,0,3,0,14,4,0,1,0,30342.56,0,1,0,0,1,0,0,0,112.455141,0,0,0,3,12.2679124,1,0,0,0,1,1,14433,0,3,3,0,0,0,0,0,17.64373477,3,2,4,0,1594.963149
38,0,1,0,0,0,2,1,0,0,4,0,14,4,1,0,0,35053.42,1,0,0,0,0,0,1,0,184.961,1,1,1,2,10.57011,1,0,0,0,1,1,534,0,4,5,1,0,0,0,0,61.28212,2,4,3,0,5870.569243
87,0,1,0,0,0,2,0,1,0,5,0,12,4,1,0,0,13470.92,0,1,0,0,0,0,1,0,149.9778,0,1,1,3,3.503782,0,0,0,1,0,1,2830,0,4,4,0,0,0,0,1,15.05177,4,4,4,0,1281.098493
48,0,1,0,6,0,1,1,0,0,5,1,18,3,1,0,0,50305.65,1,0,0,0,1,0,0,0,139.983,0,1,0,4,10.20965,1,0,0,0,1,1,1986,0,4,3,0,0,0,0,1,49.35209,4,4,4,0,4827.605046
87,1,0,0,1,1,1,0,0,1,3,0,19,3,1,0,0,61291.33,1,0,0,1,0,0,0,0,172.4404,1,1,0,5,7.978417,1,0,0,1,0,1,9071,1,3,2,0,1,0,0,0,17.61732,3,3,2,1,2123.830793
60,0,1,0,1,0,0,1,0,0,3,1,14,4,1,0,0,25429.84,0,0,1,0,0,0,0,1,162.5119,1,0,1,2,11.73306,0,0,1,0,0,1,0,0,4,4,1,0,0,0,0,60.47912,4,3,4,0,5341.089808
27,0,1,0,2,0,1,1,0,0,5,1,15,5,0,1,0,13257.09,0,1,0,0,0,0,0,1,169.9928,1,0,0,2,8.241226,1,0,1,0,0,1,57181,1,5,4,0,0,0,0,1,65.66869,2,3,3,0,5757.017238
23,1,0,0,0,0,1,0,1,0,3,0,13,2,1,0,0,24588.75,0,1,0,0,0,0,0,1,152.466,0,0,1,3,9.042231,1,0,0,0,1,1,56,1,3,5,0,1,1,0,1,69.58993,4,4,4,0,6061.493639
70,0,1,0,1,0,1,0,1,0,5,0,11,2,0,1,0,27068.65,0,1,0,0,0,1,0,0,162.4526,0,1,1,3,13.61624,1,1,0,0,0,1,18579,1,5,2,0,1,0,0,0,43.47717,3,2,3,0,3935.280548
23,0,1,0,10,1,1,1,0,0,3,1,14,2,0,1,0,64816.84,0,1,0,1,0,0,0,0,187.484705,0,1,1,3,5.271228601,0,0,0,0,1,1,521,0,4,2,0,1,0,0,1,12.97632235,2,2,3,1,1956.7337
20,1,0,0,1,0,0,0,1,0,2,0,16,2,0,1,0,147436.94,1,0,0,1,0,0,0,0,149.944668,1,0,0,3,10.99604139,0,0,0,1,0,1,2090,0,4,3,0,1,1,0,0,4.510537408,4,3,3,1,1222.622089
60,0,1,0,2,0,3,0,0,1,3,0,12,3,1,0,0,9801.15,0,1,0,0,1,0,0,0,222.6362,0,0,1,4,11.34653,1,0,0,0,1,1,37646,0,4,3,1,1,0,0,1,66.04097,3,2,3,1,5972.423634
33,1,0,0,1,0,0,0,1,0,4,0,8,4,1,0,0,17094.43,0,0,1,0,1,0,0,0,79.97886,0,0,0,2,10.71125,1,0,0,1,0,1,1371,0,4,5,0,0,0,1,0,5.099943,3,3,3,0,499.9821554
80,1,0,0,2,0,1,0,1,0,5,0,7,4,0,1,0,13973.69,1,0,0,0,0,0,0,1,152.4441,0,1,0,3,13.085,0,0,0,1,0,0,2058,1,4,4,0,1,0,0,1,69.64918,3,3,3,1,6420.370535
50,0,1,0,2,0,2,0,1,0,5,0,13,5,0,1,0,9467.94,1,0,0,0,0,0,0,1,162.4653,1,0,1,3,7.494062,0,0,1,0,0,1,35489,0,4,4,1,0,0,0,0,6.864699,4,4,4,0,1422.2449
80,1,0,0,2,1,2,1,0,0,3,0,12,2,1,0,0,99482.26,0,1,0,0,0,0,1,0,252.62403,1,0,0,5,12.94031641,1,1,0,0,0,1,3191,1,4,3,1,1,0,0,1,9.461939857,4,3,4,0,1267.634616
43,0,1,0,1,1,1,0,1,0,3,1,12,3,1,0,0,30898.32,1,0,0,0,0,1,0,0,235.1372,0,1,0,3,7.713017,0,1,0,0,0,0,968,0,3,2,1,1,1,0,1,1.26105,3,4,3,0,1206.875735
30,0,0,1,1,0,2,0,0,1,4,1,9,4,1,0,0,90857.99,0,1,0,1,0,0,0,0,140.0049,0,0,1,4,13.13159,0,1,0,0,0,1,2536,0,3,3,0,0,0,1,1,66.20027,4,5,5,1,5680.91898
35,1,0,0,8,0,1,0,0,1,2,1,12,5,0,1,0,14642.58,1,0,0,1,0,0,0,0,142.4827,0,0,1,3,11.22615,1,0,0,0,1,1,30385,1,4,3,1,0,1,0,0,9.363006,4,3,3,0,1874.033411
83,0,0,1,4,1,0,1,0,0,5,0,19,6,0,1,0,5511.77,0,0,1,0,1,0,0,0,177.65076,0,0,1,3,8.477982632,0,0,0,1,0,1,655,1,4,4,1,1,0,0,0,11.04076215,4,3,3,0,1494.716409
27,1,0,0,1,0,1,0,0,1,5,1,12,3,1,0,0,27758.51,1,0,0,0,0,1,0,0,159.9794,1,1,0,4,8.999013,0,0,0,1,0,1,12449,0,3,2,0,0,0,1,0,67.64041,5,3,4,0,6308.665694
